,seller_id,instances,seller_zip_code_prefix,seller_city,seller_state,geolocation_lat,geolocation_lng
2870,fe19dce63ae80346207c6c55713d1023,1,38010,uberaba,MG,-19.7413484578472,-47.93102290215826
2871,5415337f1863452476d42d9f14a16a61,1,30840,belo horizonte,MG,-19.829184355020345,-43.97856363550202
2872,9b00cad94ef3078faf6fba2e792c158f,1,39442,janauba,MG,-15.784349919451609,-43.3057382244068
2855,efb628aa07c8ca93d7db0d85b91a4f5a,1,26230,nova iguacu,RJ,-22.701590218565645,-43.41591653010371
2853,1fa2d3def6adfa70e58c276bb64fe5bb,1,4106,sao paulo,SP,-23.579970978859865,-46.62978341909516
2874,247587846358bb1d2e4c6522020b36fe,1,15093,sao jose do rio preto,SP,-20.791065460523264,-49.40210133138201
2852,344223b2a90784f64136a8a5da012e7f,1,89117,gaspar,SC,-26.82240046679305,-48.995725602693526
2835,56a8b450e802502ba53a9885ee38e29f,1,9895,sao bernardo do campo,SP,-23.67221028565385,-46.56264300000001
2836,3e51f9cbe317bc3a88f2c76583811ee4,1,8032,sao paulo,SP,-23.506808175688143,-46.40826488412486
2837,d4f91e8be86b38da2ee35bc489645a9d,1,12512,guaratingueta,SP,-22.728008401999944,-45.15359413318236
2838,4be2e7f96b4fd749d52dff41f80e39dd,1,69900,rio branco,AC,-9.930719464109725,-67.78702834595329
2839,dd264199fc8b687ad029de7de6d760e6,1,85815,cascavel,PR,-24.92621102109182,-53.411922555369614
2840,4cc43a222a0f94910728b62b97a8c5f8,1,14026,ribeirao preto,SP,-21.202871615875125,-47.81539114187367
2841,28872dc528e978a639754bc8c2ce5a4c,1,95070,caxias do sul,RS,-29.161537418262647,-51.13145162614968
2842,4965a7002cca77301c82d3f91b82e1a9,1,18074,sorocaba,SP,-23.440653,-47.43621528186051
2843,7cf4ea70955b00d6b3c22542598e2715,1,1125,sao paulo,SP,-23.5238922603439,-46.63828401887012
2844,889009a0ed0bb52c87819941192931b8,1,18682,lencois paulista,SP,-22.598654879833543,-48.78610609298231
2845,2c2c9832d1bb38c5b0034a3b47d313ee,1,97050,santa maria,RS,-29.68048849228023,-53.788930842489485
2846,7963e546f34e098b578f9ad102494601,1,5624,sao paulo,SP,-23.59020097085809,-46.72572658940626
2847,1fddcb7b326905d3ad5efe82187db347,1,2279,sao paulo,SP,-23.457528933476333,-46.57168102458037
2848,c3e2398fcc7e581cda2e546557bf6968,1,4781,sao paulo,SP,-23.622957869553925,-46.66484144171619
2849,a4fc6eadaff1576af888509a53420f6a,1,9561,sao caetano do sul,SP,-23.63018019677996,-46.55524669014352
2850,3a52d63a8f9daf5a28f3626d7eb9bd28,1,71900,aguas claras df,SP,-15.832334737539538,-48.01052979225577
2851,8936ba0de1073ee888cb3185ae5dc661,1,3372,sao paulo,SP,-23.56424814570952,-46.534656787264105
2873,c8771b1a10bb99bb34d3c459c5cffb53,1,36512,tocantins,SP,-21.165134311660363,-43.015222588363045
2875,6ebf4eceee4dd9847201c82e77ef8123,1,23587,rio de janeiro,RJ,-22.876492434163413,-43.6209760184092
3078,eb9267cccc90f1b49c8d2f9887c7dd97,1,52011,recife,PE,-8.044151783513188,-34.89580981487849
2896,dd9661d3cda1e6feb237f0c4d8b26f2e,1,89620,campos novos,SC,-27.36158971241013,-51.17832349999996
2898,77128dec4bec4878c37ab7d6169d6f26,1,2610,sao paulo,SP,-23.47428999999994,-46.54364759302508
2899,8629a7efec1aab257e58cda559f03ba7,1,74223,goiania,GO,-16.70363486796146,-49.26404149999996
2900,4dc2e811a1760953cb7c6a590b498943,1,17230,itapui,SP,-22.22695585031076,-48.71486619288677
2901,1f7dfad2cb384ea4d2d7e1ffbd78c407,1,1139,sao paulo,SP,-23.51760421729488,-46.66066743228114
2902,2b402d5dc42554061f8ea98d1916f148,1,44900,irece,BA,-11.289256912112636,-41.8355972840367
3086,ace601496e211a664100321f038f50af,1,2372,sao paulo,SP,-23.4579336452085,-46.62156569663573
3085,16bdc8cefd0e32a6f0824d296c5ad14a,1,12903,sp,SP,-22.86279499999995,-46.53121892493815
3084,e1bed63d68ac36fe1f3061befe196af5,1,13848,mogi guacu,SP,-22.318043753117557,-46.91219333501461
2909,7d81e74a4755b552267cd5e081563028,1,4735,sao paulo,SP,-23.63245333975009,-46.69019962251404
2903,5db42a6cd9bf1bf0d3aab9582767f168,1,29010,vitoria,ES,-20.31781253733621,-40.328417561034
3083,820c7c9eaf76d2b226b6c242bcf3f34d,1,4756,sao paulo,SP,-23.645135210658424,-46.716742927289474
3082,a99504ac23ed125aaf5302af6cc30af9,1,14300,batatais,SP,-20.8714660052438,-47.56498416570217
3081,723a46b89fd5c3ed78ccdf039e33ac63,1,93310,"novo hamburgo, rio grande do sul, brasil",RS,-29.667950999999995,-51.13032732479086
3080,f00f5b35d0abcacbdd863672f4bb2c1a,1,1238,sao paulo,SP,-23.539771561198,-46.65032214155458
3079,9a208dee8f95cfdf00760c4d627828ec,1,26125,belford roxo,RJ,-22.719732302000995,-43.33791495033129
2904,f1fdf2d13186575751aa25876536d85c,1,5314,sao paulo,SP,-23.524115251759337,-46.73208721565008
2905,15aec03fe4cf30dfa574cf550f5ff5ff,1,21862,rio de janeiro,RJ,-22.858588738559583,-43.46001504968545
2897,19d62d484cba71963c93f0f00ab42013,1,89114,gaspar,SC,-26.912287731110133,-48.9165325137327
2895,4bc3d93e4a5f88a598d3d8ce4ae510b3,1,4564,sao paulo,SP,-23.608099802383315,-46.68096927352986
2876,79b93a308a97792cf53ac75f46da00b5,1,22420,rio de janeiro,RJ,-22.98059161809682,-43.19453550262574
2894,a150c540f572d0fb53992264bc5c10b5,1,18035,sorocaba,SP,-23.495441525627086,-47.45269166570481
2877,ac137bac82ffa8548e62bd9d01d2a14f,1,3631,sao paulo,SP,-23.52865705831766,-46.54898722370016
2878,720e6cf846ea7572cbb66b743fb91e6c,1,8717,mogi das cruzes / sp,SP,-23.52592993410111,-46.16913817924527
2879,6c77cd583b36a13aacccf2b3ee23e233,1,17505,marilia,SP,-22.193675077990648,-49.96433750805008
2880,43753b27d77860f1654aa72e251a7878,1,44895,barro alto,BA,-11.759800499999992,-41.83598149999997
2881,398cb257329ef7af7f1943a8974a3cbc,1,40285,salvador,BA,-12.983452981237155,-38.47979134872188
2882,cf6f6bc4df3999b9c6440f124fb2f687,1,4937,sao paulo,SP,-23.68349518067981,-46.75688487108314
2883,5dc4bdaf869e8c77c648078cbe8d59c2,1,88035,florianopolis,SC,-27.58755377211279,-48.50409897584976
2884,740205fedfe4e90ca6857bc77db0f2b4,1,95055,caxias do sul,SP,-29.143997682647637,-51.1296345
2885,781a66c0d89e30814d49fe8b5e14cd07,1,13064,campinas,SP,-22.88552844068061,-45.41309694825453
2886,f8f35af4634605e6693c17cc3ffff5a8,1,37400,campanha,MG,-21.804218129090508,-45.39211597839563
2887,b86a47b3366e3b5424a7b225781f4908,1,37900,passos,MG,-20.70174625111269,-46.58682186609779
2888,61b893c57e33626afb104d4112b1be76,1,37142,divisa nova,MG,-21.50686487415271,-46.189537156502006
2889,d9b00a97818674c7f8d8b1ef0e689679,1,84035,ponta grossa,PR,-25.094407387341096,-50.14605173867332
2890,70ee69419916dc13e3aed619061f996c,1,8780,mogi das cruzes,SP,-23.51447601120919,-46.16015055621138
2891,f26d70155c2b6326fcfa1780c8c684e4,1,89150,presidente getulio,SC,-27.033589175036862,-49.59361868459764
2892,8ec76bb0965af3f007692b26fa9d6623,1,88804,criciuma,SC,-28.682830801674516,-49.37596868914654
2893,4fae87d32467e18eb46e4a76a0a0b9ce,1,99670,ronda alta,RS,-27.771223393497703,-52.791041488921394
3046,d9c349beabc06aa6ff1c6d68b5e9e22e,1,3586,sao paulo,SP,-23.55444185429048,-46.48544497085808
3030,87d73636a3acf123e842bb890a4db036,1,15190,nhandeara,SP,-20.680391999999948,-50.02932049999996
3045,e9b6c33b71b67737693b4cfa68341c8d,1,3009,sao paulo,SP,-23.53256736329133,-46.61735461809681
2963,bf0d50a6410d487dc97d2baac0a8c0be,1,13408,piracicaba,SP,-22.66064175327477,-47.68785173801131
2969,3aa3c89ae3cd482385568be76120f63c,1,74343,goiania,GO,-16.728654440746933,-49.292996288737605
2968,48328ec9a579151d9cc6a86d4a59336c,1,92310,canoas,RS,-29.89111106531745,-51.13563536107042
2967,b00af24704019bd2e1b335e70ad11f7c,1,40130,salvador,BA,-12.997398583126536,-38.52689173688614
2966,61c36f0fc4a47f9532e5512b66668e62,1,7043,guarulhos,SP,-23.476379867332213,-46.54676797960067
2965,88af55b4a7ca402b27df16f7c7c9b5d2,1,6775,taboao da serra,SP,-23.627105507886544,-46.77851796660117
2964,70c0fda4c313d87115644d39e62eec60,1,55004,caruaru,PE,-8.267212834377789,-35.96658020611674
2921,78813699ffac347fe27dba345a5f1551,1,95711,bento goncalves,RS,-29.17519237322801,-51.56925812204669
3044,32e5635e63cb374eb63afdd242fb6134,1,22451,rio de janeiro,RJ,-22.80691592039829,-43.22665258826242
2922,a4b8d97cd5d3674eeff96abc99d8ed67,1,13177,sumare,SP,-22.78649609312411,-47.163248921316864
2923,f9a02f1922d1de564392e656d82b3fda,1,8502,ferraz de vasconcelos,SP,-23.533844179084717,-46.35499741993189
2924,1c83418358f249c9d6affa52d579db0e,1,1420,sao paulo,SP,-23.557000673322207,-46.64689253996194
2925,c542f5a8c64d973f30e9df8d06f70b4a,1,2013,sao paulo,SP,-23.500906342704603,-46.62372342728948
2926,e76ecc7e9a1a1e3c6df9d2a8261c423d,1,30140,belo horizonte,MG,-19.92250334886613,-43.92038089148246
2927,c716e0b86ed568878475b60fbb6323ad,1,22783,rio de janeiro,SP,-22.924688125900325,-43.385866564398206
2970,bba8d0c234a52b87b3957037a215d1a4,1,74343,goiania,GO,-16.728654440746933,-49.292996288737605
2971,3f8247d0f772ffa58560e5c682521ad5,1,89211,joinville,SC,-26.32309849624909,-48.84194368887412
2972,d3e7d37c0df9aef383f3f2a15b0dddfb,1,83050,sao jose dos pinhais,PR,-25.49103175243804,-49.164381036499485
2973,cf281cf8b7affbdfe751b29cc85580e1,1,61760,eusebio,CE,-3.816804584306565,-38.41980331116318
2974,aa8af66c623d7d544dfe4bb85b5ebe3b,1,32672,betim,MG,-19.922501449844116,-44.11717400706677
2975,feb793c88d836c3a75efa4b5a3465d70,1,3165,sao paulo,SP,-23.555707304132994,-46.57815963918864
2976,3b18f9856c6eb2413eafedb58e9eecd9,1,9280,santo andre,SP,-23.61916936141828,-46.48651861418898
2977,e46bc031f2c5bae4ccb40bb90712e9b4,1,5174,sao paulo,SP,-23.47141863558197,-46.74002407868312
2920,d2572f31e9023e9850ef986a636ff9bf,1,30640,belo horizonte,MG,-19.970780433539492,-44.01187729032251
2978,72431a818f97fe6ab9c81eee3e297e54,1,13390,rio das pedras,SP,-22.82846190803942,-47.58814837915796
2979,94d76e96eedd976258cd3278ce56d5f2,1,18132,sao roque,SP,-23.42933658657881,-47.13029138690828
2980,2235cf78d3e2073a88146a9cb60f0dd0,1,4547,sao paulo,SP,-23.593508999999997,-46.67476114487279
2981,c8143b3069f6746a77421b5ce30a450c,1,75345,abadia de goias,GO,-16.756821000000002,-49.42667354436809
2982,05a48cc8859962767935ab9087417fbb,1,5372,sao paulo,SP,-23.18813520122337,-45.88770488412487
2983,9c351405b754cc5ce3e2ecf277bb034a,1,3134,sao paulo,SP,-23.582312863725544,-46.58399832875526
2984,33fd411ed63a7c2f9005e3f065d9f85d,1,98290,condor,RS,-28.19586278032337,-53.47634558939081
2985,94165aea8a35c3c21499cbcae239b16c,1,38412,uberlandia,MG,-18.911981252293817,-48.27117835775293
2928,b026643914f651e8371425e5b8a1e780,1,22783,rio de janeiro,RJ,-22.924688125900325,-43.385866564398206
2962,edb58a1390adf273840030a3d6253829,1,13414,piracicaba,SP,-22.67530070053088,-47.61967146878062
2929,3c88ed2e76a2247933a15daa7161eb1c,1,13154,cosmopolis,SP,-22.631645505232694,-47.176022324178064
2941,5e25c632f9db6cfb8bc100421c2737b6,1,89801,chapeco,SC,-27.088983,-52.59715315181084
2949,c240c4061717ac1806ae6ee72be3533b,1,20920,rio de janeiro,RJ,-22.888927544624064,-43.19184840199669
2952,5d043cd5512d4bd2f88e5ccdd5736c38,1,2710,sao paulo,SP,-23.503709999999955,-46.67229999999995
2948,e8ff5a6ceb895583033fc2a0f314e3c2,1,89063,blumenau,SC,-26.758898789303828,-49.051738670050085
2947,c092292535a57dacd95a8765f5518f87,1,26600,paracambi,RJ,-22.551873492816554,-43.68468095316958
2953,bc8c8d665ec4664d286be0d521722b19,1,4851,sao paulo,SP,-23.43528321822281,-46.3995860605055
2946,00d8b143d12632bad99c0ad66ad52825,1,30170,belo horizonte,MG,-19.913694201928436,-43.93596681764676
2945,e628d4a53c109f09ca88098338b3a3f5,1,30170,belo horizonte,MG,-19.913694201928436,-43.93596681764676
2954,f9eda05b67bef472deaddbba84aca289,1,88870,orleans,SC,-28.34770431179142,-49.276065881516296
2944,d93b8458c6fe139d85cfa5eadbf55bd2,1,2238,sao paulo,SP,-23.46443453915196,-46.56390749999999
2955,ac9b01377919cdbd2a1bbb8d5837c70b,1,8773,mogi das cruzes,SP,-23.503850504802184,-46.16651536648346
2956,c7246702dc991a06d788120dc7544391,1,60440,fortaleza,CE,-3.7412084797551777,-38.5598337896658
2943,7b3f6ce5c6c22e9b96e7581ebf0df6e1,1,13710,tambau,SP,-21.6157048835561,-47.25836045301693
2942,c747d5b92c7648417faea95d36d763e8,1,61800,pacatuba,CE,-3.8872623381712863,-38.592777499999954
2957,5b92bfa4120daa27c574daa2e386c693,1,18070,sorocaba,SP,-23.455381568411365,-47.47188657900131
2940,dadc51ef321949ec9a3ab25cd902e23d,1,4821,sao paulo,SP,-23.718551077686005,-46.67305152345909
2961,45a3d05fb00435e52a28859dd03703b3,1,7176,guarulhos,SP,-23.40319665869795,-46.372948208436725
2958,72c73be2b085b9d57650dd53eb2004c9,1,2116,sao paulo,SP,-23.515978148767932,-46.582169967107184
2939,fa8d335d68129e464e60c1826a683e96,1,95660,tres coroas,RS,-29.481862410340245,-50.765753555126814
2938,07a9bc7f61396b658ddf3ac534efe44c,1,2925,sao paulo,SP,-23.49926038666905,-46.69475593793936
2937,f114dca2828bf718548db175ebe2cfcd,1,86192,cambe,PR,-23.278678889809026,-51.25347512778328
2936,6b1c4d4d9ccf0be3d8544eb0e71e5318,1,91130,porto alegre,RS,-29.98651590086083,-51.10709224952385
2935,c611f4ce9ce875bcc063fa97fd4d7d12,1,12944,atibaia,SP,-23.10083372439267,-46.53406071392249
2934,bcd2d7510d58e293f20fad6438c1b314,1,81540,curitiba,PR,-25.45579702553521,-49.2138940725433
2833,f09b760d23495ac9a7e00d29b769007c,1,15802,catanduva,SP,-21.135556791563275,-48.986123626695175
2959,2f3d8b4c9e2ee165075331fea3f3095a,1,88107,sao jose,SC,-27.563185308372606,-48.6473080778631
2933,49f8d2ea7b718d0ce587d34207caf2b4,1,9830,sao bernardo do campo,SP,-23.77660411045078,-46.52509389549317
2932,4450bd8327d471c4a11a83d1445b1b62,1,6714,cotia,SP,-23.59581998779498,-46.84831357208776
2931,63704069d9bd3a75c1cf59babe56004a,1,13212,jundiai,SP,-23.14390204469381,-46.8607758367691
2960,4125d9385a25e82d2f72d3a0fd55bc3f,1,11065,santos,SP,-23.94829054010617,-46.325420587137245
2930,63191ead8d3b2f937cd1996fdcbbad20,1,13212,jundiai,SP,-23.14390204469381,-46.8607758367691
2986,1a8e2d9c38b84a9702ac7922924b0573,1,89245,araquari,SC,-26.365011194431226,-48.66480603053116
2987,87b4428a334b8f676fd9a7f3bf544fb5,1,16480,guaimbe,SP,-21.90434968436168,-49.892664226028906
2988,2039c5e51785b5dde7cf93ccb3b7be2c,1,14790,guaira,SP,-20.30549899978181,-48.30359573234508
3033,2bdb95a56a36ebbc6640337ac5eac174,1,4054,sao paulo,SP,-23.614420746321205,-46.639500191240046
3019,8fb67a334bacec338885b4e9e1708073,1,85905,toledo,PR,-24.699039922302145,-53.72816625
3020,92992bec39dde5766f590d3b1f46d465,1,4310,sao paulo,SP,-23.630327989728222,-46.63291808021236
3021,31e60bf8d103ce47932a85f5562deb16,1,74590,goiania,GO,-16.606027325942485,-49.28634839549361
3022,50a7e551a7b3f8d37cd6e32d8bfbe5ea,1,9520,sao caetano do sul,SP,-23.601654,-46.56494358964741
3023,cd233f8bfa30ebfd651f47ee7d054951,1,16208,birigui,SP,-21.24488368072713,-50.32219195367088
3024,466222e777149751370e7e98fb623b0c,1,20931,rio de janeiro,RJ,-22.85113953026077,-43.21185233646263
3025,a2b911e9ad40dc7d61c142a4683e2d85,1,27353,barra mansa,RJ,-22.532973772848383,-44.18047699999997
3026,b6f52e346160519c24a23af05410ad32,1,1254,sao paulo,SP,-23.540736782676472,-46.65436978948578
3027,24c1de8d9551c0b4fbc53317d53efda8,1,58385,serra redonda,PB,-7.18161737271785,-35.67798252329486
3028,9200e6ce317b67196b6b0bad4d4bd567,1,20771,rio de janeiro,RJ,-22.880992745772943,-43.27058025000001
3029,52f6f9f13ba19504c02781132a049e75,1,80540,curitiba,PR,-25.39986976934627,-49.25668892867446
2951,98f52e1020fe788c10c0418de4393fec,1,27963,macae,RJ,-22.330513738563763,-41.737078616942114
3031,4ddeb3e828550cddc8d45c8bc36ab2d1,1,1131,sao paulo,SP,-23.485404038117107,-46.46139542543968
3032,8e670472e453ba34a379331513d6aab1,1,36087,juiz de fora,MG,-21.698366304965667,-43.39951991327339
3034,e0b162a693bc7f9eab00f783a31d60ea,1,96020,pelotas,RS,-31.73876194106386,-52.32940095143971
2915,c963a25b8671419c6ce9eebe8fd03218,1,23943,angra dos reis rj,RJ,-22.905484999999945,-44.31928415699997
3035,fb503a924a0b9db19d83dd0ac6dbef8c,1,96020,pelotas,RS,-31.73876194106386,-52.32940095143971
3036,a7ecf689b40a44361e259b28939023e4,1,29102,vila velha,ES,-20.333293731092684,-40.293106814554726
2914,88cd3681e0a2ba85e190f7d817629c4c,1,88354,brusque,SC,-27.09982962702134,-48.9161177710197
2913,20fd2d2080ed85fa67fad3fcbb2c1813,1,83405,colombo,PR,-25.35721623786236,-49.1823653785294
3037,0bb27263628258b8111a0262769fa9db,1,3077,sao paulo,SP,-23.527268852905493,-46.57606211518262
3038,a1040efe9ff4a6f93c28b0499eada8f5,1,13210,jundiai,SP,-23.16901743123553,-46.86604738025735
3039,cb162c8eef257253782d245c08d9097c,1,6419,barueri,SP,-23.473081321511508,-46.87993447439084
2912,6a3139c7bf09ece22a4713d956acbe5e,1,13790,sao sebastiao da grama/sp,SP,-21.705137659003704,-46.74210199999996
2911,913fd0ebba70bb919f7254a02239173c,1,89065,blumenau,SC,-26.86259842492354,-49.0850318221554
3040,1c742ac33582852aaf3bcfbf5893abcf,1,30668,belo horizonte,MG,-19.89690178728585,-43.911226822724245
2910,5e063e85d44b0f5c3e6ec3131103a57e,1,5302,sao paulo,SP,-23.52850670468582,-46.72242
3041,c18309219e789960add0b2255ca4b091,1,20521,rio de janeiro,RJ,-22.88449020536577,-43.22551738233587
3042,880eda903e719a5f179f7e9fceb3a69d,1,14610,ipua,SP,-20.429073025620752,-47.99135302660228
3043,b5f0712d22a873b6797ab6cc65c3fcba,1,2316,sao paulo,SP,-23.457636785734888,-46.58848540521669
3018,a45765f8afb1e594b22bf9e974b46765,1,2411,sao paulo,SP,-23.472391086040727,-46.62271313794791
3017,7b3447b497e55af8c15fc7bd89d7b81a,1,8225,sao paulo,SP,-23.524001309898857,-46.45601718665241
2989,c8665a4dd081a2c436b1cd921079d0d9,1,14750,pitangueiras,SP,-20.989114364722777,-48.20238804304808
3001,ad738d3fcf42655ed15c4960b7b6c601,1,93425,novo hamburgo,RS,-29.714188231668537,-51.074913809590846
2990,0a198e95d32b1be2da9424c962a6ebfa,1,32260,contagem,MG,-19.870037058585694,-43.912745193721534
2919,3a3c180dd702a725bd0ba4117689239e,1,84600,uniao da vitoria,PR,-26.139386999999942,-51.02294102381936
2991,f307937c1bb287c3efc2a514b94b0d1d,1,38183,araxa,MG,-19.573059890493617,-46.928564232192784
2992,9fe7c6641c79970ab48185498f547c09,1,3147,sao paulo,SP,-23.59376761197998,-46.56507737454559
2993,28a26ebce31d5918b181ede016fd693b,1,31950,belo horizonte,MG,-19.857475079375625,-43.89387299999999
2994,c97aa4ee7420f937da13b7f9e2228b99,1,93510,novo hamburgo,RS,-29.67300846653908,-51.09127670118136
2918,7a073a40a9d3f1fee8bc45670ea1e909,1,86040,londrina,PR,-23.3308673769426,-51.114617928488826
2995,702835e4b785b67a084280efca355756,1,36046,juiz de fora,MG,-21.72492705561468,-43.35089298099619
2996,d63f306de130e0391d38a792541723b8,1,3236,sao paulo,SP,-23.589502910352596,-46.54774342645273
2997,2d34636518ba88f5349b732fcf8ba2e4,1,1039,sao paulo,SP,-23.539819023861785,-46.63696720497428
2998,6614814a00d344b846ae209f95ee7e3f,1,17290,macatuba,SP,-22.49576873821795,-48.70594941154162
2999,2f1e7b90e01d9f086cbcb301c0c3d406,1,89022,blumenau,SC,-26.94073458190637,-49.06523384596849
2917,2d20f1cd18725c91147da0791d498022,1,86040,londrina,PR,-23.3308673769426,-51.114617928488826
3000,c0f3eea2e14555b6faeea3dd58c1b1c3,1,4195,sao paulo,SP,-23.65519060365419,-46.61023429812494
3002,9591fc341b1bfb7ef561e2968ec6e011,1,4456,sao paulo,SP,-23.682824806160284,-46.67513273757862
3016,c026ef0d72e9132d9fa112308090c8dc,1,20766,rio de janeiro,RJ,-22.859537993334893,-43.280887499999984
3003,7e3dde9ffba72d5340f9aaf09b4424be,1,86185,cambe,PR,-23.279722113797654,-51.23296800000001
2916,6b2612338467c08c9b25f0cc55b1578d,1,86990,marialva,PR,-23.4695516368142,-51.71959423768333
3004,e6ffc9ac6a7adc9d16a1cfc2286dd546,1,2565,sao paulo,SP,-23.48406855981302,-46.66516001970683
3005,3ded4e2d5f135cb103e5949d7263d2dd,1,37550,pouso alegre,MG,-22.20204624348863,-45.85600804763198
3006,1927cdb9fa74f5270097f6250e8e8f34,1,17511,marilia,SP,-22.16347198473149,-49.94614281864609
3007,df683dfda87bf71ac3fc63063fba369d,1,95180,farroupilha,RS,-29.133619912675734,-51.31184202399968
3008,695051e2981c8b19e77cafe450d5bdf3,1,6276,osasco,SP,-23.47482613700445,-46.76761347217425
3009,455befea1bb853c75ccbca94cff26e5c,1,27525,resende,RJ,-22.41344658722576,-44.48845125
3010,51e0557bc7b86de13e946c60ee91ce39,1,31510,belo horizonte,MG,-19.809175107132543,-43.95656898143296
3011,7957cac1a02f45d0a4a7e45626382ec2,1,80320,curitiba,PR,-25.45429024340702,-49.27868431167414
3012,417a1e6c7321084d2a0ae0d023cfad93,1,95885,imigrante,RS,-29.322968154549425,-51.74416201257001
3013,32f83ffe11cd40f7adcf4eef171f52d9,1,97502,uruguaiana,RS,-29.746728027053443,-57.06172582164741
3014,7178e1eaa97257d8b6d4b80efd77a025,1,18270,tatui,SP,-23.341993773963672,-47.83506915487445
3015,a61cc04793308395a840807104365121,1,13240,jarinu,SP,-23.079174390267163,-46.69317931055842
2834,4ce6e5f6c52515177e18c1c9361d8677,1,9895,sao bernardo do campo,SP,-23.67221028565385,-46.56264300000001
2180,baeda7047354773262ba2405f97038ba,1,13471,americana,SP,-22.71910276824975,-47.330781700386645
2832,d8b8f2cf9ff6ba0389072541cb42498c,1,73813,formosa,GO,-15.526336648295771,-47.30534462949777
1189,53336f97ddbe53e2a617d07b17447b95,1,3461,sao paulo,SP,-23.567031471002323,-46.52100559991919
967,3820c6537b3853be1a0687d5a60807ec,1,6717,cotia,SP,-23.602553566428536,-46.90613830071437
982,58b98ccb79873e04eac4357cacc590d9,1,13043,campinas,SP,-22.92682416180968,-47.033680940186976
985,8501d82f68d23148b6d78bb7c4a42037,1,89031,blumenau,SC,-26.882803470063276,-49.090187249747736
987,fdf736c18c589ed030e058312203e1b2,1,37704,pocos de caldas,MG,-21.72546734999997,-46.52643270055935
1001,674207551483fec113276b67b0d871ff,1,18040,sorocaba,SP,-23.4965670133302,-47.46281124078636
1002,3e46a38ee171c503c3b4a3f23fe3bf0c,1,18040,sorocaba,SP,-23.4965670133302,-47.46281124078636
1036,d1aa1ec0839dcab73a6161130eb1f94a,1,80220,curitiba,PR,-25.438464,-49.25481754773823
